"x","y"
190.6907,825.481
189.4757,824.9104
188.2607,824.2582
186.7216,824.2582
185.2636,824.2582
184.2916,824.9104
183.7245,825.155
182.5095,825.155
181.2945,824.5843
179.7554,824.5843
178.8644,824.5843
177.6494,825.481
176.7584,827.6007
176.7584,829.1497
178.2164,829.8019
180.0795,830.3726
181.2945,831.2694
182.5095,831.2694
184.6156,831.0248
187.0456,831.2694
188.9087,831.5955
190.6907,832.4922
192.2298,834.6934
193.4448,835.5902
193.4448,837.1392
194.0118,838.036
194.9839,840.4817
193.1208,840.4817
191.9058,838.6066
191.3388,837.3838
190.6907,836.1609
189.7997,834.6934
188.5847,833.4705
186.1546,833.4705
184.6156,833.7151
183.7245,834.6934
185.5066,837.1392
185.2636,838.036
185.2636,838.9327
183.0765,838.036
181.6185,836.487
180.9705,835.2641
179.7554,834.6934
179.1884,833.7151
177.3254,833.1444
176.1103,832.8183
174.5713,832.8183
173.1133,832.8183
172.4652,834.0412
171.8982,835.2641
171.2502,836.813
171.2502,838.6066
172.1412,838.9327
171.8982,839.8295
171.5742,840.8078
172.7893,842.2753
171.5742,843.4981
169.7112,843.8242
169.4682,845.9439
169.1442,847.819
169.4682,849.6125
170.0352,851.4876
170.6832,854.4225
171.8982,857.5205
172.1412,858.7434
173.6803,857.8466
175.2193,856.6237
175.7863,855.0747
177.0014,854.178
177.9734,853.8518
178.8644,852.955
179.4314,851.7322
180.6465,850.7539
181.8615,849.8571
183.4005,850.5093
184.2916,851.7322
185.8306,851.7322
187.6937,851.4061
189.4757,851.7322
190.1237,852.629
190.1237,853.5257
189.1517,853.8518
188.5847,854.178
187.3696,855.0747
186.4786,855.0747
185.2636,855.0747
184.0486,855.0747
182.5095,855.0747
180.9705,855.9715
179.7554,856.8683
178.8644,858.0912
178.5404,859.6401
177.9734,861.7598
177.3254,862.412
176.1103,863.6349
174.5713,864.2055
172.4652,864.5316
173.3563,866.6513
173.6803,868.2003
174.8953,869.4232
176.4344,870.32
176.7584,870.9721
177.0014,871.2982
178.5404,871.2982
180.0795,870.646
180.6465,869.097
181.8615,870.9721
181.8615,872.7657
179.7554,873.744
177.3254,874.6408
175.2193,875.5375
174.0043,874.9669
174.3283,880.103
174.3283,882.3041
174.3283,884.4238
175.2193,885.6467
175.7863,886.5434
175.5433,887.4402
175.7863,888.4185
177.6494,889.6414
178.8644,889.886
179.7554,889.886
181.6185,889.3153
181.2945,887.4402
182.1855,886.2173
183.4005,884.9945
183.0765,882.8748
183.4005,881.0813
184.9396,879.5323
185.8306,878.88
187.0456,879.5323
187.0456,881.0813
187.3696,881.978
187.6937,882.8748
187.9367,883.7716
187.9367,885.3206
187.3696,886.2173
186.1546,887.4402
185.2636,888.6631
184.9396,890.5382
184.9396,893.5546
185.8306,895.1036
187.0456,895.7558
187.9367,895.4297
188.9087,894.2068
189.7997,892.984
190.3667,891.761
190.3667,888.9892
191.5818,888.6631
192.7968,888.4185
194.3358,886.8696
195.8749,886.8696
196.4419,888.6631
196.1989,890.212
195.5509,892.0872
196.1989,892.0872
197.0899,891.1089
197.9809,892.6578
199.196,893.5546
200.735,893.31
200.735,890.5382
201.626,888.9892
203.4891,888.4185
204.3801,887.4402
205.9191,886.8696
207.1342,886.5434
208.5922,886.2173
209.5642,885.6467
210.1313,884.9945
209.5642,887.1957
208.5922,888.6631
206.8102,888.9892
205.5951,889.886
204.7041,890.5382
204.3801,892.6578
204.3801,893.5546
205.9191,894.2068
207.7012,893.8807
209.2402,893.8807
210.1313,892.6578
211.6703,890.8643
213.2093,888.9892
214.4244,888.0924
215.8824,887.7663
216.8544,886.5434
217.0975,884.7499
217.0975,882.8748
218.0695,881.652
219.8515,882.5487
219.5275,885.3206
218.6365,887.4402
217.4215,888.6631
216.2064,889.6414
214.9914,891.1089
213.2093,893.31
211.9943,894.533
210.7793,895.7558
211.3463,897.8755
209.5642,899.0983
208.0252,900.3212
206.4862,900.8919
204.9471,902.1148
203.4891,902.1148
203.4891,903.093
204.3801,903.9898
202.8411,905.7834
202.5171,906.7617
200.411,906.4356
200.087,904.8866
198.872,903.9898
197.6569,903.6637
197.4139,903.9898
197.6569,905.7834
199.52,906.1095
200.087,907.0063
200.087,907.9846
198.3049,908.2292
196.7659,908.5553
197.4139,910.6749
197.4139,912.876
197.6569,914.099
198.3049,915.3218
199.52,914.9957
201.059,914.099
201.302,912.55
202.2741,911.3271
202.8411,910.6749
204.0561,911.001
205.2711,911.001
206.4862,910.4303
207.3772,910.4303
207.3772,911.6532
207.1342,913.1207
207.3772,914.6696
207.3772,916.2186
208.5922,917.1154
209.2402,918.6644
209.8073,919.8873
207.7012,920.458
205.9191,920.458
206.8102,922.6591
205.2711,924.4527
204.3801,925.3494
203.7321,926.3277
203.7321,927.7952
203.1651,928.7735
202.2741,930.567
201.95,931.79
203.1651,932.6867
203.7321,932.116
205.2711,931.2193
205.5951,929.9964
206.4862,929.018
206.8102,928.1213
207.7012,928.7735
208.0252,929.9964
208.5922,930.8932
208.5922,932.4421
210.7793,932.4421
211.3463,931.79
211.6703,931.2193
212.8853,930.8932
213.7764,930.241
214.1004,928.7735
214.4244,930.241
215.6394,931.2193
216.8544,931.79
218.0695,932.116
219.5275,931.4638
220.4995,929.9964
222.9296,929.9964
224.7117,929.6703
225.9267,927.7952
226.8177,927.2245
227.7897,926.0016
229.5718,926.3277
227.7897,928.1213
226.5747,929.3442
227.1417,930.8932
228.6808,931.2193
229.8958,932.116
228.0327,932.6867
226.2507,932.116
223.8206,932.116
221.9576,932.4421
220.4995,932.6867
219.2845,933.0128
217.0975,935.1325
217.0975,937.3336
216.5304,938.2304
216.2064,940.35
215.6394,941.573
214.6674,943.122
214.9914,944.671
213.4524,945.5677
213.7764,946.4645
215.6394,946.4645
216.8544,946.4645
218.0695,947.6873
218.9605,947.3612
220.7425,946.4645
221.9576,945.2416
223.4966,944.3448
224.1446,945.8938
223.8206,947.3612
221.7146,948.0134
219.8515,948.3395
218.3125,948.9102
218.0695,950.4592
219.2845,951.0299
220.1755,951.356
220.7425,952.2528
222.2816,952.905
223.8206,952.905
224.7117,952.0082
225.0357,950.1331
226.8177,950.1331
226.5747,951.0299
225.0357,952.5789
222.9296,954.454
221.7146,954.454
220.7425,955.9214
219.8515,955.9214
218.9605,956.8997
218.9605,959.3454
220.1755,960.8129
221.7146,961.7912
222.9296,962.3619
223.8206,963.2587
223.8206,964.4815
224.7117,966.0305
225.0357,966.9273
225.6027,967.9056
225.6027,969.1285
226.2507,970.596
225.9267,972.1449
225.9267,972.1449
226.4127,971.3297
228.8428,970.759
230.7058,971.085
231.9209,970.759
233.1359,970.4329
233.7029,969.8622
234.3509,969.8622
234.9179,969.536
235.89,967.661
236.457,967.4164
236.457,966.4381
237.348,965.5414
237.348,964.3185
237.996,963.7478
238.32,962.525
237.996,961.302
237.105,960.976
237.105,960.3237
238.887,960.976
239.211,962.7695
239.211,964.3185
238.563,964.9707
238.563,966.1936
238.887,966.7642
239.7781,967.4164
239.5351,968.8839
240.1021,968.3132
240.1021,967.0903
240.9931,966.1936
241.3171,965.5414
241.9651,964.6446
243.4232,964.3185
244.0712,963.9924
244.6382,963.4217
244.9622,962.7695
245.8532,962.525
245.8532,961.5466
245.2862,960.6499
244.9622,960.3237
244.3952,959.427
244.0712,958.8563
242.8561,957.6334
242.8561,956.9812
241.9651,956.0844
241.9651,955.1877
241.3171,954.2094
240.9931,953.3126
240.1021,951.7636
240.7501,951.7636
241.6411,953.6387
242.5321,953.9648
243.1802,954.8616
244.0712,955.1877
244.6382,955.7583
244.9622,957.6334
244.9622,958.204
245.8532,958.8563
247.0683,959.427
248.0403,959.427
248.2833,959.753
249.2553,960.6499
248.9313,962.1988
249.4983,963.4217
249.8223,964.6446
250.4704,965.5414
252.2524,965.8675
253.4674,965.8675
254.3585,965.2153
255.5735,964.6446
257.1125,963.7478
258.0036,963.4217
258.6516,962.1988
258.6516,960.976
259.8666,960.3237
259.8666,959.427
259.5426,958.204
258.9756,957.878
258.6516,957.6334
258.0036,956.6551
257.4365,955.7583
257.1125,954.5355
257.4365,953.6387
256.7885,952.742
256.2215,951.193
255.5735,950.2962
257.4365,951.519
257.4365,952.9865
258.0036,953.9648
258.3276,954.8616
258.9756,956.0844
259.5426,956.6551
260.7576,957.6334
261.6487,959.1009
262.2967,959.753
262.6207,960.3237
262.8637,960.6499
263.1877,961.5466
263.8357,962.525
264.7267,962.7695
264.4027,961.8727
265.2938,961.5466
265.9418,960.976
267.4808,960.976
267.7238,960.6499
268.3718,959.753
269.5869,958.8563
270.4779,957.878
271.1259,959.753
271.1259,961.5466
271.6929,961.8727
271.6929,962.7695
272.908,962.525
273.556,961.5466
274.771,961.8727
275.014,962.7695
275.662,963.7478
276.229,963.9924
277.2011,963.9924
278.6591,963.4217
278.6591,962.525
278.9831,962.7695
279.8741,963.4217
279.8741,964.3185
280.5222,964.6446
281.0892,965.2153
281.4132,966.4381
282.0612,966.7642
282.3042,967.4164
282.9522,966.7642
282.9522,966.1936
282.9522,965.5414
283.2762,964.6446
284.4913,964.3185
285.7063,963.9924
286.9213,963.7478
287.1643,963.4217
289.0274,962.7695
290.5664,962.525
292.6725,962.525
292.9965,963.0956
293.2395,963.4217
294.2115,963.9924
295.4266,963.9924
296.3176,963.4217
297.2086,964.3185
298.0996,964.9707
298.4236,965.8675
299.6387,966.1936
300.2867,966.4381
301.1777,967.0903
301.7447,967.4164
302.7168,967.661
303.9318,968.6393
304.8228,968.6393
305.3898,969.21
306.9289,969.21
308.4679,969.21
308.7919,968.8839
309.0349,968.3132
310.007,967.9871
310.898,967.0903
310.898,966.4381
312.113,966.4381
312.437,967.0903
313.004,967.4164
313.8951,967.4164
315.4341,967.4164
316.0821,967.0903
316.9732,966.4381
318.1882,966.1936
319.7272,966.1936
320.2942,966.4381
320.6182,966.7642
320.9423,967.9871
319.9702,968.6393
319.4032,968.8839
318.7552,969.536
318.5122,970.4329
317.8642,971.085
317.8642,971.9819
318.5122,973.5308
319.0792,973.5308
319.9702,973.7754
320.9423,973.7754
320.9423,973.2047
321.5093,972.5525
321.5093,971.9819
322.1573,971.085
323.0483,971.085
323.6153,971.9819
325.8024,971.9819
327.9084,972.5525
329.1235,972.5525
330.3385,972.308
331.5535,972.308
331.8776,971.085
333.0926,970.4329
334.5506,970.759
335.7657,970.759
336.7377,970.759
338.8437,971.3297
340.3828,971.6558
340.0588,969.21
339.1677,968.6393
339.1677,967.4164
339.4108,966.4381
339.1677,965.2153
338.1957,964.9707
337.3047,964.3185
337.3047,962.525
336.7377,961.5466
336.7377,960.6499
336.4137,959.753
335.5227,959.427
334.8746,958.5302
333.9836,957.878
333.6596,956.9812
333.6596,955.4322
333.6596,953.9648
334.5506,953.6387
334.5506,952.742
335.7657,952.0897
336.7377,951.7636
337.9527,951.7636
338.5197,950.5407
337.9527,949.3178
337.6287,948.421
336.4137,947.5243
336.4137,945.9753
336.9807,944.4263
336.0897,941.9806
335.1986,941.0838
334.5506,940.5131
333.6596,939.861
333.6596,939.2902
332.4446,938.638
331.8776,937.7413
330.9055,936.8445
330.0145,936.1923
330.0145,935.2955
329.4475,934.6433
329.1235,933.7465
327.5844,933.1759
326.6934,932.5237
325.8024,932.5237
325.4784,932.8498
324.5874,932.5237
323.3723,932.1976
322.1573,931.953
321.5093,931.6269
320.9423,930.7301
319.9702,929.7518
318.5122,930.404
317.2972,929.1811
316.6491,927.6321
316.0821,927.0615
315.4341,926.4093
315.1101,925.5125
314.5431,924.6157
314.2191,923.9635
313.3281,921.8439
312.437,920.2949
312.113,919.7242
312.113,919.072
311.465,918.7459
310.574,918.5013
310.25,918.1752
309.3589,917.523
308.4679,917.2784
307.2529,916.3001
306.3619,916.0556
305.3898,915.4034
305.1468,915.0773
303.9318,914.8327
303.2838,912.6315
302.0687,912.0608
302.0687,910.838
300.8537,910.1858
299.6387,909.9412
299.0717,909.289
298.4236,908.9629
297.8566,908.3922
297.2086,908.0661
296.3176,907.4954
295.4266,907.4954
293.2395,907.1693
293.2395,906.2725
292.3485,905.6203
292.0245,903.8268
292.0245,902.604
291.7815,901.6256
290.2424,901.055
289.5944,900.4027
288.3794,899.832
287.4884,899.506
287.4884,898.9353
286.9213,898.283
285.0583,898.6092
283.5192,897.957
283.5192,897.0602
282.6282,896.7341
282.0612,895.5112
282.0612,894.9405
280.8462,894.2883
278.9831,894.2883
277.7681,894.6144
276.8771,895.2666
276.229,894.2883
276.8771,894.0438
277.7681,893.3916
278.9831,892.1687
280.1982,891.8426
280.8462,891.598
282.0612,891.272
282.0612,889.723
281.4132,888.8262
280.5222,887.6033
280.5222,886.3804
280.1982,884.8314
279.3071,886.0543
278.0921,885.7282
276.8771,885.7282
274.447,885.4836
273.556,884.8314
272.0169,885.1575
271.3689,885.7282
270.4779,886.0543
268.9389,886.7065
267.7238,886.3804
266.5088,886.0543
264.4027,886.0543
262.2967,886.0543
261.9727,886.951
261.4056,887.9294
260.7576,889.3968
259.8666,890.3751
258.6516,890.6197
258.0036,891.598
257.4365,892.8209
255.8975,893.3916
255.3305,893.3916
264.4027,886.0543
264.1597,885.7282
266.2658,884.5053
269.0199,884.1792
270.2349,884.1792
271.7739,883.2824
272.989,881.7335
274.204,882.3041
273.88,883.527
274.204,883.8531
274.771,882.9563
274.771,882.0596
276.3101,882.0596
277.2011,881.4074
277.5251,880.5106
278.4161,879.8584
279.6311,879.8584
279.9551,880.8367
280.6032,881.4074
281.1702,882.0596
282.0612,882.0596
283.0332,882.3041
283.9243,882.6302
284.8153,882.3041
285.4633,881.7335
286.6783,880.8367
285.7063,879.8584
285.4633,878.9616
286.0303,878.6355
286.6783,879.6138
287.2453,880.1845
288.4604,880.1845
289.1084,880.5106
289.9994,880.5106
290.5664,881.4074
291.7815,882.3041
292.1055,882.9563
292.7535,884.1792
293.6445,884.7499
294.5355,885.4021
295.4266,885.9728
294.8596,884.5053
294.5355,883.527
294.2115,882.6302
293.9685,881.7335
293.6445,880.8367
292.9965,879.8584
292.4295,879.2877
292.1055,878.9616
291.7815,878.6355
291.2145,878.0648
290.5664,876.5159
290.3234,875.9452
289.1084,874.9669
287.5694,874.3962
287.2453,873.1733
286.9213,872.5211
286.3543,872.2765
286.3543,871.2982
286.3543,870.4015
286.0303,869.5047
285.1393,868.8525
284.8153,868.6079
283.9243,867.6296
283.6002,867.059
283.0332,866.4067
281.1702,866.7328
279.6311,867.059
279.0641,867.385
280.2792,868.6079
279.9551,870.0754
278.7401,871.2982
277.8491,871.2982
276.9581,870.7276
275.986,870.0754
275.095,869.8308
275.095,869.1786
274.528,868.2818
273.88,867.9557
273.313,867.385
272.665,866.7328
271.7739,866.1622
271.4499,865.836
270.8829,865.1838
269.0199,866.7328
268.4528,866.7328
267.8048,866.7328
266.5898,866.7328
265.6988,866.4067
265.0507,865.836
264.8077,864.9393
263.8357,864.6132
263.5927,864.287
263.2687,863.961
262.6207,863.3903
262.3777,862.7381
261.4056,862.4935
261.1626,862.1674
260.5146,861.5152
260.1906,861.2706
259.6236,860.6184
258.7326,860.2923
258.4086,859.3956
257.7605,858.4988
256.8695,857.8466
256.3025,856.6237
255.9785,855.727
255.0875,854.178
255.0875,853.2812
255.9785,852.955
255.9785,854.178
255.9785,854.8301
256.8695,855.4008
258.4086,855.727
258.7326,856.3791
259.6236,857.2759
260.1906,858.1727
260.5146,858.8249
261.7297,859.0695
262.0537,860.0478
262.6207,860.6184
262.9447,861.5152
264.4837,861.8413
265.0507,862.4935
266.2658,862.7381
267.4808,863.0642
268.1288,863.3903
269.0199,864.287
270.8829,864.6132
271.1259,863.961
272.0979,863.0642
272.665,862.4935
274.528,862.4935
275.095,863.0642
275.419,863.3903
276.6341,863.3903
276.9581,863.961
277.2011,864.9393
279.0641,865.1838
279.9551,864.9393
281.1702,864.6132
281.1702,863.7164
279.9551,863.0642
279.0641,862.1674
279.0641,861.2706
278.1731,860.6184
277.5251,860.0478
277.2011,859.3956
275.986,858.1727
275.743,856.9498
275.095,856.3791
274.528,855.4008
274.528,853.9334
272.989,853.6073
271.4499,852.955
270.8829,852.3844
270.5589,851.1615
269.6679,850.5093
268.4528,850.8354
266.2658,851.1615
265.0507,851.1615
265.3748,850.2647
266.5898,849.9386
267.8048,849.6125
268.4528,849.0419
268.1288,847.819
266.5898,846.5961
266.0228,845.9439
264.1597,846.27
262.9447,846.27
262.0537,845.9439
260.5146,846.27
259.6236,846.5961
258.4086,847.1668
257.1935,847.1668
255.9785,846.5961
255.0875,844.721
253.8724,844.395
253.2244,843.8242
253.8724,843.8242
255.6545,844.1503
255.6545,844.721
256.8695,844.1503
257.5175,843.172
258.7326,842.6014
259.9476,842.6014
261.1626,842.6014
262.3777,842.6014
263.5927,842.6014
264.1597,842.2753
265.0507,842.9275
265.3748,844.1503
266.2658,844.721
267.2378,844.395
268.4528,843.172
269.6679,842.9275
270.8829,843.8242
271.7739,845.0471
271.7739,846.27
272.665,846.8407
273.88,847.1668
275.095,848.0636
275.419,848.7158
276.6341,849.2864
277.2011,849.6125
277.8491,850.8354
278.1731,852.0583
278.1731,852.955
277.5251,854.178
278.4161,854.8301
279.6311,855.1563
280.8462,855.1563
282.3852,854.8301
284.2483,853.9334
285.4633,853.6073
286.9213,853.6073
288.4604,853.9334
289.6754,854.8301
291.2145,856.053
292.7535,856.9498
293.6445,857.8466
294.8596,858.8249
295.1836,859.0695
296.9656,860.0478
298.5047,860.6184
300.0437,861.5152
300.9347,861.8413
302.4738,861.8413
303.0408,861.2706
303.3648,860.6184
302.7168,859.7217
303.3648,858.4988
304.2558,858.4988
304.9038,858.4988
305.1468,858.4988
305.4708,859.0695
305.4708,859.7217
305.4708,860.6184
305.1468,861.2706
304.9038,862.1674
307.0099,862.1674
308.5489,862.1674
309.4399,863.0642
309.764,863.7164
310.655,864.287
310.655,866.1622
311.546,867.059
312.437,867.385
313.9761,867.059
315.1911,867.059
316.0821,867.385
317.6212,867.9557
318.5122,868.6079
320.3752,868.8525
322.4813,868.8525
323.6963,868.2818
324.9114,867.385
327.6654,866.4067
327.6654,865.1838
329.4475,864.9393
330.4195,863.961
331.6345,862.7381
332.2016,862.1674
334.3076,862.4935
335.8467,861.8413
337.9527,861.8413
338.9247,862.1674
339.4918,862.4935
340.3828,862.7381
342.5698,863.3903
343.7849,863.961
344.6759,864.9393
346.2149,865.51
347.997,865.836
348.888,865.836
350.4271,865.51
351.3181,864.6132
352.5331,864.287
353.5051,864.287
355.9352,864.287
357.1502,863.7164
358.3653,863.7164
359.8233,863.961
360.4713,864.6132
361.6864,864.287
363.2254,863.961
364.6834,862.7381
365.8985,862.1674
367.1135,861.8413
368.0855,861.5152
369.5436,861.2706
370.7586,861.5152
372.6217,861.8413
373.8367,862.1674
376.2668,862.1674
377.4818,861.8413
378.3728,861.8413
379.2638,862.1674
381.4509,863.7164
382.6659,863.7164
384.448,863.3903
385.987,862.7381
387.5261,862.4935
388.7411,862.1674
388.4171,860.9445
389.9561,861.8413
390.1991,863.3903
391.7382,864.287
392.9532,864.9393
393.6012,864.9393
395.0593,864.6132
396.9223,863.961
398.1373,864.6132
399.0284,864.6132
400.5674,864.287
401.4584,862.7381
402.3495,862.4935
404.5365,862.4935
405.1035,861.2706
405.7515,859.7217
406.6426,858.4988
407.2096,857.2759
408.7486,856.053
409.9637,855.1563
409.3966,853.6073
409.0726,852.0583
409.3966,850.2647
409.6397,849.2864
410.6117,848.3897
410.8547,847.4929
410.6117,846.27
410.8547,844.395
412.0697,843.172
413.0417,841.9492
413.0417,840.1556
412.3937,838.6066
411.5027,837.0577
410.6117,837.0577
410.2877,836.1609
409.9637,834.938
409.6397,834.0412
408.7486,833.389
407.8576,832.4922
407.8576,831.2694
406.9666,830.0465
406.3186,829.4758
405.7515,828.8236
405.4275,827.9268
404.5365,826.704
404.2125,825.481
403.3215,824.8289
402.1065,824.2582
401.7824,823.3614
400.2434,822.7092
400.2434,825.481
399.6764,827.6007
398.4614,827.2746
398.1373,826.0518
398.4614,824.5843
398.7044,823.0353
399.0284,821.4863
399.3524,819.9374
397.8943,817.7362
397.5703,816.5133
397.2463,815.2904
396.6793,814.7198
396.3553,813.823
396.0313,812.8447
395.1403,811.6218
394.5732,810.1543
394.2492,808.6054
393.3582,807.0564
393.3582,806.1596
393.3582,804.9367
393.3582,803.3878
393.9252,801.8388
395.7883,801.8388
396.3553,800.942
395.4643,798.8223
394.2492,796.9473
394.2492,795.4798
393.6012,794.5015
393.3582,793.2786
392.7102,792.3819
391.8192,791.485
390.6041,790.8329
390.2801,789.9361
389.0651,788.3871
387.8501,787.1642
387.2831,785.6968
386.635,783.4956
386.311,781.376
386.311,779.5824
386.068,777.3812
385.096,775.9138
384.853,773.7126
383.638,771.593
382.9899,770.044
382.4229,768.821
381.7749,767.9243
381.4509,766.3753
380.5599,765.8046
379.6688,764.9079
379.0208,763.9296
378.4538,763.0328
377.5628,762.7067
376.5908,762.4621
374.4847,762.4621
373.2697,760.587
372.9457,758.4674
372.3786,757.2445
372.0546,755.6955
370.8396,755.3694
368.7335,755.6955
366.8705,756.5923
366.8705,755.3694
366.6275,753.902
366.8705,752.9237
368.0855,752.353
369.9486,752.6791
370.8396,753.5759
371.4876,753.902
372.7027,753.5759
371.4876,752.6791
371.1636,751.4562
369.6246,750.804
368.4095,749.5811
368.0855,748.6843
368.0855,748.0321
368.0855,746.5647
369.0576,745.5864
370.2726,745.3418
369.0576,744.119
368.0855,742.57
367.1945,740.6949
366.8705,739.472
365.6555,738.9013
363.8734,738.2491
363.2254,737.0262
362.6584,737.0262
361.4434,736.1295
360.2283,735.2327
359.9043,734.5805
359.0133,733.6837
358.1223,733.113
356.2592,732.787
355.3682,731.238
355.0442,729.1183
355.0442,728.2215
354.1532,727.5693
352.6141,727.8954
352.0471,728.4661
351.0751,729.4444
350.184,729.4444
348.969,729.4444
347.187,728.7922
345.9719,727.8954
344.7569,727.2432
344.1089,727.8954
342.5698,728.2215
341.1118,727.8954
339.5728,727.5693
338.9247,726.3464
337.1427,725.7758
335.6037,726.3464
333.1736,726.3464
331.6345,726.0203
330.4195,724.7975
328.9615,723.33
328.6375,722.3517
328.6375,721.455
327.9894,720.5582
327.0984,720.5582
326.2074,719.6614
324.9924,718.6831
323.4533,718.1124
321.9143,717.4602
319.8082,717.4602
318.2692,718.1124
317.0542,719.0092
315.5961,719.6614
314.3811,719.0092
315.2721,718.1124
316.4871,717.2156
318.0262,716.2373
319.8082,715.3405
320.4562,714.4438
322.2383,714.1177
324.1013,714.7699
325.5594,715.6666
326.7744,716.5634
328.3135,717.4602
329.5285,719.0092
331.3915,719.3353
332.2826,719.906
333.4976,720.5582
335.0366,720.8843
335.9277,721.781
336.8187,722.3517
338.3577,723.0039
339.8968,723.5746
341.1118,724.7975
342.3268,725.1236
343.7849,726.6725
344.9999,726.9986
346.2149,725.7758
347.754,725.1236
348.969,725.1236
350.5081,725.1236
349.293,722.6778
349.293,720.232
349.293,718.6831
347.754,718.1124
345.6479,717.4602
344.7569,716.2373
346.2149,716.2373
348.078,716.2373
349.86,715.3405
351.3991,714.1177
353.2621,713.2209
354.7202,713.2209
355.9352,712.8948
357.4742,712.3241
358.6893,711.6719
359.3373,709.8784
361.1193,708.0033
362.3344,707.4326
363.8734,706.4543
362.3344,705.5575
361.1193,704.6607
359.9043,703.4379
358.6893,702.215
357.7983,701.5628
356.5832,700.666
355.0442,700.0953
353.8291,699.4431
352.6141,699.117
351.7231,698.5464
350.8321,697.8942
348.969,696.9974
347.187,696.1006
345.3239,696.5082
344.9999,698.0572
344.7569,699.2801
343.2179,699.8508
341.6788,700.1769
340.1398,700.1769
338.6817,699.2801
338.0337,697.405
337.1427,696.1821
336.2517,695.6114
335.2796,694.9592
334.0646,694.3886
333.4976,694.0625
332.8496,693.4103
331.3915,692.5135
330.1765,691.9428
329.5285,690.9645
327.9894,690.72
327.0984,689.171
326.7744,687.9481
326.7744,686.7252
326.5314,684.8501
325.8834,683.9533
324.1013,683.6272
323.1293,684.2794
321.6713,683.9533
320.6993,683.6272
319.8082,682.7305
318.5932,682.4044
317.3782,681.8337
316.8111,681.1815
315.5961,680.6108
314.6241,680.2847
313.7331,679.714
312.518,678.7357
311.303,679.0618
309.764,679.9586
307.9819,680.6108
306.4429,680.9369
305.2278,681.5076
304.0128,682.1598
302.4738,683.0566
301.2587,683.6272
301.0157,682.7305
299.1527,683.0566
298.2616,683.3827
295.1836,682.4044
292.1865,683.0566
291.8625,684.8501
290.6474,686.3991
290.0804,687.2959
288.5414,688.2742
287.6504,688.8449
286.4353,689.7416
285.4633,690.72
283.3572,690.9645
282.1422,691.2906
283.6813,691.9428
292.7535,682.7305
293.9685,680.6108
295.1836,679.714
296.3986,677.839
298.2616,677.5129
299.1527,678.4912
299.4767,679.0618
300.6917,679.0618
302.7978,678.4912
304.0128,677.5129
305.2278,676.6161
307.3339,676.29
309.5209,676.0454
311.303,675.0671
312.194,675.7193
313.4091,676.6161
314.6241,676.9422
316.1631,676.6161
317.0542,675.0671
318.2692,674.8225
320.4562,674.4964
321.6713,674.4964
322.5623,675.3932
324.1013,675.3932
325.8834,675.3932
327.0984,674.4964
327.9894,673.5996
329.5285,672.3768
330.4195,671.1539
332.6066,670.5017
335.0366,669.6049
337.1427,670.1756
338.3577,671.1539
339.8968,672.3768
341.3548,673.2735
343.2179,673.5996
344.4329,675.3932
344.7569,676.9422
345.9719,677.839
346.5389,679.388
346.863,680.6108
348.402,681.8337
348.969,682.7305
350.5081,683.3827
351.3991,683.3827
352.2901,682.7305
354.1532,683.0566
354.7202,683.3827
355.6922,683.6272
357.7983,683.6272
359.0133,682.7305
360.2283,681.8337
361.4434,680.2847
362.3344,679.388
362.9824,678.4912
363.2254,677.839
362.9824,676.29
362.3344,675.7193
363.8734,675.3932
365.6555,676.6161
367.5185,676.6161
369.0576,676.0454
370.2726,674.8225
372.3786,673.5996
373.2697,672.0507
374.8087,671.7246
375.6997,671.1539
376.5908,670.1756
377.2388,669.6049
377.2388,668.0559
378.4538,667.7298
380.2359,667.7298
382.0989,667.4853
383.3139,667.4853
383.638,668.382
385.42,668.9527
386.635,668.7081
387.2831,667.1592
388.7411,666.507
390.6041,666.833
391.4952,666.2624
391.1712,664.7134
391.4952,663.1644
393.3582,662.8383
394.2492,661.9415
394.8163,660.148
395.1403,658.9251
395.4643,657.9468
396.0313,656.4794
397.2463,655.501
397.5703,655.501
353.5861,188.2802
352.9381,189.2585
352.9381,190.8075
353.2621,192.601
352.9381,194.15
351.7231,195.3729
351.7231,197.4925
352.0471,198.7154
352.0471,200.2644
353.2621,201.4873
353.9101,203.0362
352.3711,204.2591
352.3711,205.4005
352.9381,206.6233
353.5861,208.4984
353.9101,210.6181
353.5861,212.4116
352.3711,213.3899
350.265,213.3899
349.05,213.3899
348.078,214.2867
347.187,215.5096
345.9719,216.4064
345.0809,217.3031
345.0809,218.526
344.1899,219.5043
343.2179,220.4011
342.3268,220.9718
341.1118,222.1947
339.0057,223.4175
337.7907,223.173
337.7907,222.1947
336.5757,221.9501
335.3606,221.2979
333.4976,221.2979
332.0396,221.624
332.0396,222.5208
331.3915,223.173
330.8245,224.0697
329.6095,224.9665
328.9615,226.8416
328.6375,228.309
327.4224,229.5319
327.1794,231.0809
324.9924,232.3038
324.9924,233.8528
324.7494,235.9724
324.4254,237.5214
324.1013,238.7443
323.2103,239.641
323.5343,240.5378
323.5343,241.7607
322.5623,243.6358
322.3193,246.4076
323.7773,247.6305
325.3164,248.8534
323.7773,249.7502
323.7773,251.2991
324.4254,252.7666
324.9924,253.7449
326.5314,254.9678
326.8554,257.0874
328.0705,258.6364
329.6095,259.2071
330.8245,259.8593
332.6066,261.0822
330.8245,261.6528
331.3915,263.5279
332.0396,265.6476
